EmployeeID,Date,InTime,OutTime,Status
E0088,2024-07-23,09:00,18:30,Wfh
E0088,2024-07-24,,,Absent
E0088,2024-07-25,,,Absent
E0088,2024-07-26,,,Absent
E0088,2024-07-29,,,Leave
E0088,2024-07-30,09:30,18:30,Present
E0088,2024-07-31,,,Leave
E0089,2024-07-01,09:15,18:15,Wfh
E0089,2024-07-02,09:15,18:30,Present
E0089,2024-07-03,,,Leave
E0089 ,2024-07-04,,,Leave
E0089,2024-07-05,,,Absent
E0089,2024-07-08,09:10,18:15,Present
E0089,2024-07-09,09:00,18:15,Present
E0089,2024-07-10,09:00,18:00,Present
E0089 ,2024-07-11,09:15,18:10,Present
E0089,2024-07-12,09:30,18:30,Present
E0089,2024-07-15,10:00,18:30,Present
E0089,2024-07-16,,,Leave
E0089,2024-07-17,09:30,18:00,Present
E0089,2024-07-18,09:15,18:15,Present
E0089,2024-07-19,09:10,18:00,Present
E0089,2024-07-22,,,Absent
E0089,2024-07-23,09:10,18:10,Present
E0089,2024-07-24,10:00,18:00,Present
E0089,2024-07-25,,,Absent
E0089,2024-07-26,09:10,18:30,Present
E0089,2024-07-29,09:00,18:10,Present
E0089,2024-07-30,,,Leave
E0089,2024-07-31,,,Leave
E0090,2024-07-01,,,Absent
E0090,2024-07-02,09:00,18:15,Present
E0090,2024-07-03,09:10,18:10,Present
E0090,2024-07-04,09:10,18:00,Present
E0090,2024-07-05,09:30,18:15,Present
E0090,2024-07-08,09:10,18:15,Present
E0090,2024-07-09,09:00,18:10,Wfh
E0090,2024-07-10,,,Absent
E0090,2024-07-11,09:00,18:00,Present
E0090,2024-07-12,,,Leave
E0090,2024-07-15,10:00,19:00,Present
E0090,2024-07-16,,,Leave
E0090,2024-07-17,09:00,18:00,Present
E0090,2024-07-18,09:00,18:30,Present
E0090,2024-07-19,,,Leave
E0090,2024-07-22,,,Leave
E0090,2024-07-23,09:00,18:00,Present
E0090,2024-07-24,,,Absent
E0090,2024-07-25,10:00,18:15,Present
E0090,2024-07-26,,,Leave
E0090,2024-07-29,,,Absent
E0090,2024-07-30,09:10,18:30,Wfh
E0090,2024-07-31,09:00,18:10,Present
E0091 ,2024-07-01,09:00,18:00,Present
E0091,2024-07-02,,,Leave
E0091,2024-07-03,09:30,18:00,Wfh
E0091,2024-07-04,09:00,18:00,Wfh
E0091,2024-07-05,10:00,18:10,Present
E0091,2024-07-08,09:15,18:00,Wfh
E0091,2024-07-09,09:30,18:15,Wfh
E0091,2024-07-10,10:00,18:00,Wfh
E0091,2024-07-11,09:00,18:00,Present
E0091,2024-07-12,,,Absent
E0091,2024-07-15,,,Leave
E0091,2024-07-16,09:00,18:00,Present
E0091,2024-07-17,09:00,18:00,Present
E0091,2024-07-18,,,Leave
E0091,2024-07-19,09:00,18:00,Wfh
E0091,2024-07-22,09:30,18:15,Present
E0091,2024-07-23,09:10,18:00,Present
E0091,2024-07-24,09:30,19:00,Present
E0091,2024-07-25,09:10,18:00,Present
E0091,2024-07-26,09:00,18:00,Present
E0091,2024-07-29,,,Leave
E0091,2024-07-30,09:00,18:15,Present
E0091,2024-07-31,09:30,18:00,Present
E0092,2024-07-01,09:30,18:10,Present
E0092,2024-07-02,09:15,18:00,Present
E0092,2024-07-03,09:00,19:00,Present
E0092,2024-07-04,09:00,18:00,Wfh
E0092,2024-07-05,09:15,18:10,Present
E0092,2024-07-08,10:00,19:00,Present
E0092,2024-07-09,09:00,18:10,Present
E0092,2024-07-10,09:10,18:15,Present
E0092,2024-07-11,10:00,18:15,Wfh
E0092,2024-07-12,09:00,18:15,Wfh
E0092,2024-07-15,10:00,18:10,Wfh
E0092,2024-07-16,09:00,18:15,Wfh
E0092,2024-07-17,09:00,18:00,Present
E0092,2024-07-18,,,Leave
E0092,2024-07-19,09:10,18:30,Present
E0092,2024-07-22,09:00,18:00,Present
E0092,2024-07-23,09:00,18:00,Present
E0092,2024-07-24,09:00,18:30,Wfh
E0092,2024-07-25,,,Absent
E0092,2024-07-26,09:10,18:10,Wfh
E0092,2024-07-29,09:00,18:30,Present
E0092,2024-07-30,10:00,18:00,Wfh
E0092,2024-07-31,09:10,18:15,Present
E0093,2024-07-01,09:00,18:00,Present
E0093,2024-07-02,09:15,18:10,Present
E0093,2024-07-03,09:00,19:00,Wfh
E0093,2024-07-04,10:00,18:00,Wfh
E0093,2024-07-05,09:30,18:15,Present
E0093,2024-07-08,09:10,18:10,Wfh
E0093,2024-07-09,09:10,18:00,Wfh
E0093,2024-07-10,,,Absent
E0093,2024-07-11,09:00,18:30,Present
E0093,2024-07-12,09:00,19:00,Present
E0093,2024-07-15,,,Absent
E0093,2024-07-16,09:10,18:15,Present
E0093,2024-07-17,09:30,18:15,Present
E0093,2024-07-18,,,Absent
E0093,2024-07-19,09:15,18:15,Present
E0093,2024-07-22,09:15,18:00,Present
E0093,2024-07-23,,,Leave
E0093,2024-07-24,,,Absent
E0093,2024-07-25,09:00,18:00,Present
E0093,2024-07-26,09:00,18:15,Present
E0093,2024-07-29,09:15,18:10,Present
E0093,2024-07-30,09:10,18:00,Present
E0093,2024-07-31,,,Absent
E0094,2024-07-01,,,Absent
E0094,2024-07-02,09:15,18:00,Present
E0094,2024-07-03,,,Leave
E0094,2024-07-04,09:00,18:10,Present
E0094,2024-07-05,09:00,18:30,Present
E0094,2024-07-08,10:00,18:30,Present
E0094,2024-07-09,09:15,18:30,Present
E0094,2024-07-10,,,Absent
E0094,2024-07-11,09:00,18:00,Present
E0094,2024-07-12,,,Absent
E0094,2024-07-15,09:00,18:00,Wfh
E0094,2024-07-16,09:15,19:00,Present
E0094 ,2024-07-17,09:00,18:00,Present
E0094,2024-07-18,10:00,18:00,Wfh
E0094,2024-07-19,,,Absent
E0094,2024-07-22,10:00,18:10,Present
E0094,2024-07-23,10:00,18:10,Present
E0094,2024-07-24,,,Absent
E0094,2024-07-25,09:00,18:30,Present
E0094,2024-07-26,09:10,19:00,Present
E0094,2024-07-29,,,Leave
E0094,2024-07-30,,,Absent
E0094,2024-07-31,,,Absent
E0095,2024-07-01,,,Absent
E0095,2024-07-02,10:00,19:00,Wfh
E0095,2024-07-03,,,Leave
E0095,2024-07-04,09:15,18:00,Wfh
E0095,2024-07-05,09:00,18:30,Wfh
E0095,2024-07-08,09:30,18:30,Wfh
E0095,2024-07-09,09:00,18:30,Wfh
E0095,2024-07-10,09:00,19:00,Present
E0095,2024-07-11,09:00,18:10,Present
E0095,2024-07-12,,,Absent
E0095,2024-07-15,09:00,18:30,Present
E0095,2024-07-16,09:30,18:15,Present
E0095,2024-07-17,10:00,18:00,Present
E0095,2024-07-18,10:00,18:10,Wfh
E0095,2024-07-19,09:30,18:30,Present
E0095,2024-07-22,09:30,19:00,Present
E0095,2024-07-23,,,Leave
E0095,2024-07-24,09:10,18:00,Wfh
E0095,2024-07-25,09:30,18:00,Wfh
E0095,2024-07-26,09:00,19:00,Present
E0095,2024-07-29,10:00,18:30,Present
E0095,2024-07-30,,,Absent
E0095,2024-07-31,,,Absent
E0096,2024-07-01,09:00,18:30,Wfh
E0096,2024-07-02,09:00,18:15,Present
E0096,2024-07-03,10:00,18:00,Present
E0096,2024-07-04,09:00,19:00,Present
E0096,2024-07-05,10:00,19:00,Present
E0096,2024-07-08,,,Leave
E0096,2024-07-09,10:00,19:00,Present
E0096,2024-07-10,10:00,19:00,Wfh
E0096,2024-07-11,,,Absent
E0096,2024-07-12,09:10,18:10,Present
E0096,2024-07-15,09:15,18:10,Present
E0096,2024-07-16,09:00,19:00,Present
E0096,2024-07-17,10:00,19:00,Wfh
E0096,2024-07-18,,,Leave
E0096,2024-07-19,,,Absent
E0096,2024-07-22,,,Absent
E0096,2024-07-23,09:00,18:00,Present
E0096,2024-07-24,09:00,18:15,Present
E0096,2024-07-25,09:10,18:10,Wfh
E0096,2024-07-26,09:00,19:00,Present
E0096,2024-07-29,09:00,18:00,Present
E0096,2024-07-30,,,Leave
E0096,2024-07-31,10:00,18:30,Wfh
E0097,2024-07-01,,,Leave
E0097,2024-07-02,09:30,18:00,Present
E0097,2024-07-03,09:10,18:00,Present
E0097,2024-07-04,,,Leave
E0097,2024-07-05,10:00,18:10,Present
E0097,2024-07-08,09:10,18:10,Present
E0097,2024-07-09,,,Absent
E0097,2024-07-10,10:00,18:00,Present
E0097,2024-07-11,,,Absent
E0097,2024-07-12,09:00,18:15,Present
E0097,2024-07-15,09:30,18:00,Present
E0097,2024-07-16,,,Leave
E0097,2024-07-17,,,Leave
E0097,2024-07-18,09:00,18:15,Present
E0097,2024-07-19,09:00,18:10,Wfh
E0097,2024-07-22,09:00,18:15,Present
E0097,2024-07-23,,,Leave
E0097,2024-07-24,09:10,18:30,Present
E0097,2024-07-25,09:00,18:15,Present
E0097,2024-07-26,09:30,19:00,Present
E0097,2024-07-29,10:00,18:15,Present
E0097,2024-07-30,09:00,18:00,Present
E0097,2024-07-31,09:10,19:00,Present
E0098,2024-07-01,09:30,18:00,Wfh
E0098,2024-07-02,,,Absent
E0098,2024-07-03,,,Present
E0098,2024-07-04,10:00,18:00,Present
E0098,2024-07-05,09:00,18:15,Present
E0098,2024-07-08,,,Absent
E0098,2024-07-09,09:00,18:10,Present
E0098,2024-07-10,,,Absent
E0098,2024-07-11,10:00,19:00,Present
E0098,2024-07-12,09:00,19:00,Present
E0098,2024-07-15,09:00,19:00,Present
E0098,2024-07-16,,,Absent
E0098 ,2024-07-17,09:00,18:15,Wfh
E0098,2024-07-18,09:15,18:10,Present
E0098,2024-07-19,09:30,18:15,Wfh
E0098,2024-07-22,09:10,18:00,Wfh
E0098,2024-07-23,09:00,18:00,Present
E0098,2024-07-24,09:30,18:00,Present
E0098,2024-07-25,09:15,18:10,Present
E0098,2024-07-26,09:00,18:15,Present
E0098,2024-07-29,09:00,18:10,Present
E0098,2024-07-30,09:00,18:15,Present
E0098,2024-07-31,,,Absent
E0099,2024-07-01,,,Leave
E0099,2024-07-02,09:15,18:30,Present
E0099,2024-07-03,,,Leave
E0099,2024-07-04,09:00,18:00,Present
E0099,2024-07-05,09:10,18:00,Wfh
E0099,2024-07-08,,,Leave
E0099,2024-07-09,,,Absent
E0099,2024-07-10,09:00,19:00,Present
E0099,2024-07-11,,,Absent
E0099,2024-07-12,10:00,18:15,Present
E0099,2024-07-15,,,Leave
E0099,2024-07-16,09:30,18:00,Present
E0099,2024-07-17,09:10,18:15,Present
E0099,2024-07-18,09:30,18:15,Present
E0099,2024-07-19,09:00,18:00,Wfh
E0099,2024-07-22,,,Absent
E0099,2024-07-23,09:15,18:10,Present
E0099,2024-07-24,09:00,18:00,Present
E0099,2024-07-25,,,Absent
E0099,2024-07-26,09:30,18:00,Present
E0099,2024-07-29,10:00,18:00,Present
E0099,2024-07-30,10:00,18:00,Present
E0099,2024-07-31,09:30,18:00,Present
E0100,2024-07-01,,,Absent
E0100,2024-07-02,,,Absent
E0100,2024-07-03,,,Absent
E0100,2024-07-04,09:15,18:15,Wfh
E0100,2024-07-05,09:00,18:00,Present
E0100,2024-07-08,09:00,18:00,Present
E0100,2024-07-09,09:30,18:00,Present
E0100,2024-07-10,10:00,18:15,Present
E0100,2024-07-11,,,Absent
E0100,2024-07-12,09:30,18:15,Present
E0100,2024-07-15,,,Absent
E0100,2024-07-16,10:00,19:00,Present
E0100,2024-07-17,09:10,18:00,Wfh
E0100,2024-07-18,09:00,18:15,Present
E0100,2024-07-19,09:30,18:10,Present
E0100,2024-07-22,,,Leave
E0100,2024-07-23,,,Absent
E0100,2024-07-24,09:15,18:00,Present
E0100,2024-07-25,10:00,18:15,Present
E0100,2024-07-26,09:10,18:10,Present
E0100,2024-07-29,,,Absent
E0100,2024-07-30,,,Leave
E0100,2024-07-31,09:00,18:10,Present
E0101,2024-07-01,10:00,18:30,Present
E0101,2024-07-02,,,Leave
E0101,2024-07-03,09:10,18:30,Present
E0101,2024-07-04,09:10,18:00,Present
E0101,2024-07-05,09:00,18:15,Present
E0101,2024-07-08,09:10,18:00,Present
E0101,2024-07-09,09:10,18:15,Present
E0101,2024-07-10,10:00,18:00,Present
E0101,2024-07-11,,,Leave
E0101,2024-07-12,09:15,18:15,Wfh
E0101,2024-07-15,09:00,18:15,Wfh
E0101,2024-07-16,,,Absent
E0101,2024-07-17,,,Absent
E0101,2024-07-18,,,Leave
E0101,2024-07-19,,,Absent
E0101,2024-07-22,09:15,18:15,Wfh
E0101,2024-07-23,,,Leave
E0101,2024-07-24,,,Leave
E0101,2024-07-25,,,Leave
E0101,2024-07-26,10:00,19:00,Present
E0101,2024-07-29,09:30,18:15,Present
E0101,2024-07-30,,,Absent
E0101,2024-07-31,,,Leave
E0102,2024-07-01,09:00,19:00,Present
E0102,2024-07-02,09:00,18:00,Present
E0102,2024-07-03,,,Leave
E0102,2024-07-04,10:00,18:15,Present
E0102,2024-07-05,,,Absent
E0102,2024-07-08,10:00,19:00,Present
E0102,2024-07-09,09:00,18:00,Present
E0102,2024-07-10,09:00,18:10,Present
E0102,2024-07-11,09:30,19:00,Present
E0102,2024-07-12,09:10,19:00,Present
E0102,2024-07-15,,,Absent
E0102,2024-07-16,09:00,18:30,Present
E0102,2024-07-17,09:00,18:00,Present
E0102,2024-07-18,10:00,18:15,Wfh
E0102,2024-07-19,,,Absent
E0102,2024-07-22,10:00,18:30,Wfh
E0102 ,2024-07-23,09:15,19:00,Present
E0102,2024-07-24,09:00,18:15,Present
E0102,2024-07-25,,,Leave
E0102 ,2024-07-26,,,Leave
E0102,2024-07-29,,,Absent
E0102,2024-07-30,09:00,18:00,Present
E0102,2024-07-31,09:10,18:00,Wfh
E0103,2024-07-01,,,Leave
E0103,2024-07-02,10:00,18:15,Wfh
E0103,2024-07-03,09:10,18:00,Present
E0103,2024-07-04,09:10,18:30,Wfh
E0103,2024-07-05,,,Absent
E0103,2024-07-08,10:00,18:30,Present
E0103,2024-07-09,09:00,18:15,Wfh
E0103,2024-07-10,09:00,19:00,Present
E0103,2024-07-11,10:00,19:00,Wfh
E0103,2024-07-12,09:15,18:10,Present
E0103,2024-07-15,09:15,18:10,Present
E0103,2024-07-16,09:10,18:10,Present
E0103,2024-07-17,09:30,18:15,Present
E0103,2024-07-18,,,Absent
E0103,2024-07-19,09:15,18:30,Wfh
E0103,2024-07-22,,,Absent
E0103,2024-07-23,09:30,18:30,Present
E0103,2024-07-24,09:00,18:00,Present
E0103,2024-07-25,,,Absent
E0103,2024-07-26,,,Leave
E0103,2024-07-29,09:10,18:15,Present
E0103,2024-07-30,09:30,18:00,Wfh
E0103,2024-07-31,,,Absent
E0104,2024-07-01,09:30,18:30,Present
E0104,2024-07-02,09:00,19:00,Wfh
E0104,2024-07-03,09:30,18:00,Present
E0104,2024-07-04,09:10,18:30,Present
E0104,2024-07-05,,,Leave
E0104,2024-07-08,,,Absent
E0104,2024-07-09,,,Absent
E0104,2024-07-10,09:10,18:15,Wfh
E0104,2024-07-11,09:10,18:10,Present
E0104,2024-07-12,09:00,18:00,Wfh
E0104,2024-07-15,09:30,18:10,Present
E0104,2024-07-16,,,Absent
E0104,2024-07-17,,,Leave
E0104,2024-07-18,,,Leave
E0104,2024-07-19,09:00,18:00,Present
E0104,2024-07-22,09:30,19:00,Wfh
E0104,2024-07-23,09:00,18:00,Wfh
E0104,2024-07-24,,,Leave
E0104,2024-07-25,,,Absent
E0104,2024-07-26,09:10,18:00,Present
E0104,2024-07-29,09:30,18:30,Present
E0104,2024-07-30,09:00,18:00,Wfh
E0104,2024-07-31,09:15,18:00,Present
E0105,2024-07-01,09:10,18:00,Wfh
E0105,2024-07-02,,,Absent
E0105,2024-07-03,,,Absent
E0105,2024-07-04,,,Absent
E0105,2024-07-05,09:10,19:00,Present
E0105,2024-07-08,09:15,18:15,Present
E0105,2024-07-09,09:15,18:15,Present
E0105,2024-07-10,,,Leave
E0105,2024-07-11,10:00,18:30,Wfh
E0105,2024-07-12,,,Leave
E0105,2024-07-15,,,Leave
E0105,2024-07-16,10:00,19:00,Present
E0105,2024-07-17,09:15,19:00,Present
E0105,2024-07-18,,,Absent
E0105,2024-07-19,,,Leave
E0105,2024-07-22,09:15,18:30,Present
E0105,2024-07-23,09:10,18:10,Wfh
E0105,2024-07-24,09:00,18:10,Present
E0105,2024-07-25,10:00,18:30,Wfh
E0105,2024-07-26,09:00,18:00,Wfh
E0105,2024-07-29,09:00,18:00,Present
E0105,2024-07-30,,,Absent
E0105,2024-07-31,09:00,18:10,Present
E0106,2024-07-01,,,Absent
E0106,2024-07-02,09:10,18:15,Wfh
E0106,2024-07-03,09:00,18:30,Wfh
E0106,2024-07-04,10:00,18:00,Wfh
E0106,2024-07-05,,,Leave
E0106,2024-07-08,10:00,19:00,Present
E0106,2024-07-09,,,Present
E0106,2024-07-10,,,Absent
E0106,2024-07-11,09:30,18:00,Wfh
E0106,2024-07-12,09:10,18:00,Present
E0106,2024-07-15,,,Leave
E0106 ,2024-07-16,,,Leave
E0106,2024-07-17,09:30,18:00,Present
E0106,2024-07-18,09:00,18:15,Present
E0106 ,2024-07-19,09:30,18:10,Wfh
E0106,2024-07-22,,,Leave
E0106,2024-07-23,09:15,18:30,Wfh
E0106,2024-07-24,,,Absent
E0106,2024-07-25,09:00,18:10,Present
E0106,2024-07-26,09:15,19:00,Present
E0106,2024-07-29,09:15,18:30,Wfh
E0106,2024-07-30,,,Absent
E0106,2024-07-31,,,Absent
E0107,2024-07-01,,,Present
E0107,2024-07-02,09:00,18:00,Wfh
E0107,2024-07-03,09:15,18:15,Present
E0107,2024-07-04,,,Leave
E0107,2024-07-05,09:00,18:10,Present
E0107,2024-07-08,,,Absent
E0107,2024-07-09,09:00,18:10,Present
E0107,2024-07-10,,,Absent
E0107,2024-07-11,09:15,18:00,Wfh
E0107,2024-07-12,,,Absent
E0107,2024-07-15,09:10,19:00,Present
E0107,2024-07-16,09:15,18:00,Present
E0107,2024-07-17,09:30,18:15,Present
E0107,2024-07-18,,,Leave
E0107,2024-07-19,09:30,18:30,Present
E0107,2024-07-22,,,Leave
E0107,2024-07-23,10:00,19:00,Present
E0107,2024-07-24,09:15,18:30,Present
E0107,2024-07-25,10:00,19:00,Wfh
E0107,2024-07-26,09:00,18:00,Wfh
E0107,2024-07-29,,,Absent
E0107,2024-07-30,09:10,18:30,Present
E0107,2024-07-31,09:00,19:00,Wfh
E0108,2024-07-01,,,Leave
E0108,2024-07-02,09:10,18:30,Present
E0108,2024-07-03,09:30,18:00,Present
E0108,2024-07-04,09:00,18:15,Present
E0108,2024-07-05,,,Leave
E0108,2024-07-08,,,Absent
E0108,2024-07-09,,,Absent
E0108,2024-07-10,09:00,18:30,Present
E0108,2024-07-11,,,Absent
E0108,2024-07-12,,,Leave
E0108,2024-07-15,,,Leave
E0108,2024-07-16,10:00,18:15,Present
E0108,2024-07-17,,,Leave
E0108,2024-07-18,09:00,18:00,Present
E0108,2024-07-19,09:00,18:00,Present
E0108,2024-07-22,09:15,18:10,Wfh
E0108,2024-07-23,09:00,19:00,Present
E0108,2024-07-24,09:30,19:00,Present
E0108,2024-07-25,,,Absent
E0108,2024-07-26,09:00,18:30,Present
E0108,2024-07-29,09:30,19:00,Present
E0108,2024-07-30,,,Leave
E0108,2024-07-31,09:00,18:30,Present
E0109,2024-07-01,,,Leave
E0109,2024-07-02,09:00,18:30,Wfh
E0109,2024-07-03,09:00,18:00,Wfh
E0109,2024-07-04,09:30,18:10,Wfh
E0109,2024-07-05,09:10,19:00,Present
E0109,2024-07-08,09:00,19:00,Present
E0109,2024-07-09,,,Leave
E0109,2024-07-10,09:00,18:15,Present
E0109,2024-07-11,,,Leave
E0109,2024-07-12,09:10,19:00,Present
E0109,2024-07-15,10:00,19:00,Present
E0109,2024-07-16,09:10,19:00,Present
E0109,2024-07-17,09:00,18:30,Wfh
E0109,2024-07-18,09:00,18:00,Present
E0109,2024-07-19,,,Absent
E0109,2024-07-22,09:30,18:10,Present
E0109,2024-07-23,,,Leave
E0109,2024-07-24,09:10,18:00,Present
E0109,2024-07-25,09:00,18:15,Present
E0109,2024-07-26,10:00,18:00,Present
E0109 ,2024-07-29,09:15,18:10,Present
E0109,2024-07-30,09:10,18:15,Wfh
E0109,2024-07-31,09:00,18:10,Present
E0110,2024-07-01,09:00,18:00,Present
E0110,2024-07-02,09:30,18:00,Wfh
E0110,2024-07-03,,,Leave
E0110,2024-07-04,09:15,19:00,Present
E0110,2024-07-05,09:30,18:00,Wfh
E0110,2024-07-08,09:10,19:00,Present
E0110,2024-07-09,09:00,19:00,Present
E0110,2024-07-10,09:30,19:00,Wfh
E0110,2024-07-11,09:15,18:00,Present
E0110,2024-07-12,10:00,18:30,Present
E0110,2024-07-15,09:30,18:30,Present
E0110,2024-07-16,09:30,19:00,Present
E0110,2024-07-17,09:30,18:00,Present
E0110,2024-07-18,09:10,18:00,Present
E0110,2024-07-19,10:00,18:00,Present
E0110,2024-07-22,09:00,18:15,Wfh
E0110,2024-07-23,09:00,19:00,Present
E0110,2024-07-24,09:10,18:00,Present
E0110,2024-07-25,,,Leave
E0110,2024-07-26,10:00,18:10,Wfh
E0110,2024-07-29,09:00,19:00,Present
E0110,2024-07-30,09:00,19:00,Present
E0110,2024-07-31,09:15,18:30,Present
E0111,2024-07-01,10:00,18:30,Present
E0111,2024-07-02,09:00,18:00,Present
E0111,2024-07-03,10:00,18:00,Present
E0111,2024-07-04,,,Leave
E0111,2024-07-05,10:00,18:00,Wfh
E0111,2024-07-08,,,Leave
E0111 ,2024-07-09,,,Absent
E0111,2024-07-10,09:10,18:15,Present
E0111,2024-07-11,09:00,19:00,Present
E0111,2024-07-12,09:15,18:00,Present
E0111,2024-07-15,09:10,18:00,Wfh
E0111,2024-07-16,09:15,18:00,Present
E0111,2024-07-17,10:00,19:00,Present
E0111,2024-07-18,,,Leave
E0111,2024-07-19,09:10,18:10,Present
E0111,2024-07-22,,,Leave
E0111,2024-07-23,09:10,18:00,Present
E0111,2024-07-24,,,Absent
E0111,2024-07-25,,,Leave
E0111,2024-07-26,09:10,18:00,Present
E0111,2024-07-29,09:00,18:00,Wfh
E0111,2024-07-30,09:30,18:15,Present
E0111,2024-07-31,,,Leave
E0112,2024-07-01,09:10,18:10,Present
E0112,2024-07-02,09:10,18:15,Present
E0112,2024-07-03,10:00,18:00,Present
E0112,2024-07-04,09:00,18:00,Present
E0112,2024-07-05,,,Absent
E0112,2024-07-08,10:00,18:10,Present
E0112,2024-07-09,10:00,18:30,Wfh
E0112,2024-07-10,09:15,18:15,Present
E0112,2024-07-11,,,Leave
E0112,2024-07-12,,,Leave
E0112,2024-07-15,,,Leave
E0112,2024-07-16,09:30,19:00,Present
E0112,2024-07-17,,,Absent
E0112,2024-07-18,09:10,18:10,Present
E0112,2024-07-19,,,Leave
E0112,2024-07-22,09:15,18:30,Present
E0112,2024-07-23,10:00,18:15,Wfh
E0112,2024-07-24,,,Absent
E0112,2024-07-25,10:00,18:30,Wfh
E0112,2024-07-26,,,Leave
E0112,2024-07-29,10:00,18:30,Present
E0112,2024-07-30,10:00,18:15,Wfh
E0112,2024-07-31,09:00,18:15,Present
E0113,2024-07-01,09:15,18:30,Present
E0113,2024-07-02,09:10,18:00,Present
E0113,2024-07-03,,,Absent
E0113,2024-07-04,09:00,18:10,Wfh
E0113 ,2024-07-05,09:00,18:00,Wfh
E0113,2024-07-08,09:15,18:15,Wfh
E0113,2024-07-09,10:00,18:30,Present
E0113 ,2024-07-10,09:00,18:15,Present
E0113,2024-07-11,,,Present
E0113,2024-07-12,10:00,18:15,Present
E0113,2024-07-15,,,Absent
E0113,2024-07-16,09:00,18:15,Present
E0113,2024-07-17,09:00,18:00,Wfh
E0113,2024-07-18,10:00,18:10,Wfh
E0113,2024-07-19,10:00,19:00,Present
E0113,2024-07-22,09:30,19:00,Present
E0113,2024-07-23,09:00,18:00,Wfh
E0113,2024-07-24,09:30,18:15,Present
E0113,2024-07-25,09:00,18:10,Present
E0113,2024-07-26,09:10,18:15,Present
E0113,2024-07-29,09:30,18:00,Wfh
E0113,2024-07-30,,,Leave
E0113,2024-07-31,,,Leave
E0114,2024-07-01,,,Absent
E0114,2024-07-02,09:15,18:30,Present
E0114,2024-07-03,09:15,18:00,Present
E0114,2024-07-04,09:10,18:10,Present
E0114,2024-07-05,,,Absent
E0114,2024-07-08,09:10,18:30,Present
E0114,2024-07-09,,,Leave
E0114,2024-07-10,09:15,18:30,Present
E0114,2024-07-11,09:10,18:10,Present
E0114,2024-07-12,09:30,18:00,Present
E0114,2024-07-15,09:00,18:15,Present
E0114,2024-07-16,09:30,18:00,Wfh
E0114,2024-07-17,09:00,18:00,Present
E0114,2024-07-18,,,Leave
E0114,2024-07-19,09:30,18:00,Wfh
E0114,2024-07-22,09:10,18:00,Present
E0114,2024-07-23,,,Absent
E0114,2024-07-24,09:15,19:00,Wfh
E0114,2024-07-25,09:10,18:00,Present
E0114,2024-07-26,09:00,18:15,Present
E0114,2024-07-29,,,Leave
E0114,2024-07-30,09:00,18:30,Present
E0114,2024-07-31,09:30,19:00,Present
E0115,2024-07-01,09:30,18:15,Present
E0115 ,2024-07-02,09:10,19:00,Present
E0115,2024-07-03,09:30,18:00,Present
E0115,2024-07-04,09:15,18:15,Present
E0115,2024-07-05,09:15,18:30,Present
E0115,2024-07-08,,,Absent
E0115,2024-07-09,,,Leave
E0115,2024-07-10,09:10,18:00,Present
E0115,2024-07-11,,,Absent
E0115,2024-07-12,,,Leave
E0115,2024-07-15,,,Absent
E0115,2024-07-16,10:00,18:00,Present
E0115,2024-07-17,09:15,18:15,Present
E0115,2024-07-18,,,Absent
E0115,2024-07-19,10:00,18:15,Present
E0115,2024-07-22,09:00,18:10,Present
E0115,2024-07-23,,,Leave
E0115,2024-07-24,09:30,18:15,Present
E0115,2024-07-25,09:00,19:00,Wfh
E0115,2024-07-26,09:00,18:30,Present
E0115,2024-07-29,,,Absent
E0115,2024-07-30,,,Absent
E0115,2024-07-31,09:30,19:00,Present
E0116,2024-07-01,09:00,18:00,Present
E0116,2024-07-02,09:00,18:30,Present
E0116,2024-07-03,09:15,18:00,Present
E0116,2024-07-04,10:00,18:00,Present
E0116,2024-07-05,09:00,18:00,Present
E0116,2024-07-08,09:30,18:15,Wfh
E0116,2024-07-09,09:00,18:00,Present
E0116,2024-07-10,,,Leave
E0116,2024-07-11,09:00,18:30,Present
E0116,2024-07-12,09:10,19:00,Present
E0116,2024-07-15,09:30,19:00,Present
E0116,2024-07-16,09:00,19:00,Present
E0116,2024-07-17,09:10,18:30,Present
E0116,2024-07-18,,,Leave
E0116,2024-07-19,,,Absent
E0116,2024-07-22,09:10,18:15,Present
E0116,2024-07-23,,,Leave
E0116,2024-07-24,09:00,18:15,Present
E0116,2024-07-25,,,Leave
E0116,2024-07-26,,,Leave
E0116,2024-07-29,10:00,18:00,Present
E0116,2024-07-30,09:10,18:15,Wfh
E0116,2024-07-31,09:10,18:10,Wfh
E0117,2024-07-01,09:00,18:15,Present
E0117,2024-07-02,09:00,19:00,Present
E0117,2024-07-03,,,Leave
E0117,2024-07-04,,,Absent
E0117,2024-07-05,,,Leave
E0117,2024-07-08,09:15,18:10,Present
E0117,2024-07-09,,,Leave
E0117,2024-07-10,,,Leave
E0117,2024-07-11,09:00,18:30,Present
E0117,2024-07-12,09:15,18:00,Wfh
E0117,2024-07-15,09:00,18:10,Present
E0117,2024-07-16,09:10,19:00,Present
E0117,2024-07-17,,,Absent
E0117,2024-07-18,,,Leave
E0117,2024-07-19,,,Absent
E0117,2024-07-22,09:00,18:10,Present
E0117,2024-07-23,09:10,18:00,Present
E0117,2024-07-24,09:00,18:15,Present
E0117,2024-07-25,09:00,18:30,Present
E0117,2024-07-26,09:10,18:00,Present
E0117,2024-07-29,,,Leave
